record_date,security_type_desc_df2,security_desc,avg_interest_rate_amt,record_fiscal_year_df2,record_fiscal_quarter_df2,record_calendar_year_df2,record_calendar_quarter_df2,record_calendar_month_df2,record_calendar_day_df2,debt_held_public_mil_amt,intragov_hold_mil_amt,total_mil_amt
2008-08-31,Non-marketable,United States Savings Securities,2.977,2008,4,2008,3,8,31,194467.1735265,0.0,194467.1735265
2008-08-31,Non-marketable,Government Account Series,4.933,2008,4,2008,3,8,31,104441.07421421,4146419.55177485,4250862.08013383
2008-09-30,Marketable,Treasury Bills,1.607,2008,4,2008,3,9,30,1484332.2462,5476.0,1489808.2462
2008-09-30,Marketable,Treasury Notes,4.065,2008,4,2008,3,9,30,2623364.0767,1395.0,2624759.0767
2008-09-30,Marketable,Treasury Bonds,7.095,2008,4,2008,3,9,30,578503.5363,4368.0,582871.5363
2008-09-30,Marketable,Treasury Inflation-Protected Securities (TIPS),2.393,2008,4,2008,3,9,30,523951.32193637,586.0,524537.32193637
2008-09-30,Marketable,Federal Financing Bank,4.652,2008,4,2008,3,9,30,0.0,14000.0,14000.0
2008-09-30,Non-marketable,Domestic Series,7.942,2008,4,2008,3,9,30,29995.18,0.0,29995.18
2008-09-30,Non-marketable,State and Local Government Series,4.157,2008,4,2008,3,9,30,260238.06444966,0.0,260238.06444966
2008-09-30,Non-marketable,United States Savings Securities,2.973,2008,4,2008,3,9,30,194253.46559031,0.0,194253.46559031
2008-09-30,Non-marketable,Government Account Series,4.835,2008,4,2008,3,9,30,107498.42594843,4190179.45385062,4297676.97079905
2008-09-30,Non-marketable,Foreign Series,8.058,2008,4,2008,3,9,30,2985.64859,0.0,2985.64859
2008-10-31,Marketable,Treasury Bills,1.436,2009,1,2008,4,10,31,1904059.6563,5675.0,1909735.6563
2008-10-31,Marketable,Treasury Notes,4.009,2009,1,2008,4,10,31,2685691.3241,913.0,2686604.3241
2008-10-31,Marketable,Treasury Bonds,7.095,2009,1,2008,4,10,31,578915.3733,3955.0,582870.3733
2008-10-31,Marketable,Treasury Inflation-Protected Securities (TIPS),2.409,2009,1,2008,4,10,31,535472.04009872,678.0,536150.04009872
2008-10-31,Marketable,Federal Financing Bank,4.652,2009,1,2008,4,10,31,0.0,14000.0,14000.0
2008-10-31,Non-marketable,Domestic Series,7.942,2009,1,2008,4,10,31,29995.18,0.0,29995.18
2008-10-31,Non-marketable,Foreign Series,5.007,2009,1,2008,4,10,31,3985.64859,0.0,3985.64859
2008-10-31,Non-marketable,State and Local Government Series,4.188,2009,1,2008,4,10,31,254564.17679585,0.0,254564.17679585
2008-10-31,Non-marketable,United States Savings Securities,2.968,2009,1,2008,4,10,31,194236.30346886,0.0,194236.30346886
2008-10-31,Non-marketable,Government Account Series,4.789,2009,1,2008,4,10,31,112813.95866026,4245588.76297984,4358403.1198824
2008-11-30,Marketable,Treasury Bills,1.228,2009,1,2008,4,11,30,1998225.9193,5480.0,2003705.9193
2008-11-30,Marketable,Treasury Notes,3.969,2009,1,2008,4,11,30,2673928.3123,952.0,2674880.3123
2008-11-30,Marketable,Treasury Bonds,7.038,2009,1,2008,4,11,30,591491.6771,3149.0,594641.6771
2008-11-30,Marketable,Treasury Inflation-Protected Securities (TIPS),2.409,2009,1,2008,4,11,30,534789.33437531,648.0,535437.33437531
2008-11-30,Marketable,Federal Financing Bank,4.652,2009,1,2008,4,11,30,0.0,14000.0,14000.0
2008-11-30,Non-marketable,Domestic Series,7.942,2009,1,2008,4,11,30,29995.18,0.0,29995.18
2008-11-30,Non-marketable,Foreign Series,5.038,2009,1,2008,4,11,30,3985.64859,0.0,3985.64859
2008-11-30,Non-marketable,State and Local Government Series,4.156,2009,1,2008,4,11,30,253455.15040454,0.0,253455.15040454
2008-11-30,Non-marketable,United States Savings Securities,3.002,2009,1,2008,4,11,30,194216.12836774,0.0,194216.12836774
2008-11-30,Non-marketable,Government Account Series,4.906,2009,1,2008,4,11,30,113884.08757851,4239862.53018054,4353746.79900135
2008-12-31,Marketable,Treasury Bills,1.082,2009,1,2008,4,12,31,1861186.717,5479.607,1866666.324
2008-12-31,Marketable,Treasury Notes,3.802,2009,1,2008,4,12,31,2791514.112,692.22,2792206.332
2008-12-31,Marketable,Treasury Bonds,7.038,2009,1,2008,4,12,31,591867.08122672,2774.06177328,594641.143
2008-12-31,Marketable,Treasury Inflation-Protected Securities (TIPS),2.409,2009,1,2008,4,12,31,529621.81613743,508.31030645,530130.12644388
2008-12-31,Marketable,Federal Financing Bank,4.652,2009,1,2008,4,12,31,0.0,14000.0,14000.0
2008-12-31,Non-marketable,Domestic Series,7.942,2009,1,2008,4,12,31,29995.18,0.0,29995.18
2008-12-31,Non-marketable,Foreign Series,4.91,2009,1,2008,4,12,31,3985.64859,0.0,3985.64859
2008-12-31,Non-marketable,State and Local Government Series,4.163,2009,1,2008,4,12,31,249318.37776001,0.0,249318.37776001
2008-12-31,Non-marketable,United States Savings Securities,2.904,2009,1,2008,4,12,31,194074.55649643,0.0,194074.55649643
2008-12-31,Non-marketable,Government Account Series,4.714,2009,1,2008,4,12,31,115116.52803825,4306540.52430213,4421658.05234038
2009-01-31,Marketable,Treasury Bills,0.806,2009,2,2009,1,1,31,1792889.4798,5673.275,1798562.7548
2009-01-31,Marketable,Treasury Notes,3.757,2009,2,2009,1,1,31,2825174.2568,835.0797,2826009.3365
2009-01-31,Marketable,Treasury Bonds,7.038,2009,2,2009,1,1,31,591889.54692396,2751.31507604,594640.862
2009-01-31,Marketable,Treasury Inflation-Protected Securities (TIPS),2.352,2009,2,2009,1,1,31,516209.082397,494.14464193,516703.22703893
2009-01-31,Marketable,Federal Financing Bank,4.652,2009,2,2009,1,1,31,0.0,14000.0,14000.0
2009-01-31,Non-marketable,Domestic Series,7.943,2009,2,2009,1,1,31,29995.18,0.0,29995.18
2009-01-31,Non-marketable,Foreign Series,3.769,2009,2,2009,1,1,31,4985.64859,0.0,4985.64859
2009-01-31,Non-marketable,State and Local Government Series,4.12,2009,2,2009,1,1,31,244799.56437145,0.0,244799.56437145
2009-01-31,Non-marketable,United States Savings Securities,2.9,2009,2,2009,1,1,31,193809.76280422,0.0,193809.76280422
2009-01-31,Non-marketable,Government Account Series,4.696,2009,2,2009,1,1,31,115507.64121546,4290535.89334206,4406043.53455752
2009-02-28,Marketable,Treasury Notes,3.649,2009,2,2009,1,2,28,2891333.8984,627.3007,2891961.1991
2009-02-28,Marketable,Treasury Bonds,6.953,2009,2,2009,1,2,28,606670.23368742,2682.93831258,609353.172
2009-02-28,Marketable,Treasury Inflation-Protected Securities (TIPS),2.352,2009,2,2009,1,2,28,511182.78248514,327.46905293,511510.25153807
2009-02-28,Marketable,Federal Financing Bank,4.652,2009,2,2009,1,2,28,0.0,14000.0,14000.0
2009-02-28,Non-marketable,Domestic Series,7.943,2009,2,2009,1,2,28,29995.18,0.0,29995.18
2009-02-28,Non-marketable,Foreign Series,3.778,2009,2,2009,1,2,28,4985.64859,0.0,4985.64859
2009-02-28,Non-marketable,State and Local Government Series,4.101,2009,2,2009,1,2,28,241929.27949444,0.0,241929.27949444
2009-02-28,Non-marketable,United States Savings Securities,2.896,2009,2,2009,1,2,28,194057.24898674,0.0,194057.24898674
2009-02-28,Non-marketable,Government Account Series,4.717,2009,2,2009,1,2,28,117374.74299153,4274071.95761586,4391446.70060739
2009-02-28,Marketable,Treasury Bills,0.712,2009,2,2009,1,2,28,1979786.9762,5780.078,1985567.0542
2009-03-31,Marketable,Treasury Bills,0.642,2009,2,2009,1,3,31,2027691.222,5874.294,2033565.516
2009-03-31,Marketable,Treasury Notes,3.491,2009,2,2009,1,3,31,3084283.2334,603.9567,3084887.1901
2009-03-31,Marketable,Treasury Bonds,6.895,2009,2,2009,1,3,31,617627.51287662,2920.92342338,620548.4363
2009-03-31,Marketable,Treasury Inflation-Protected Securities (TIPS),2.352,2009,2,2009,1,3,31,512751.08699798,368.57367771,513119.66067569
2009-03-31,Marketable,Federal Financing Bank,4.652,2009,2,2009,1,3,31,0.0,14000.0,14000.0
2009-03-31,Non-marketable,Domestic Series,7.943,2009,2,2009,1,3,31,29995.18,0.0,29995.18
2009-03-31,Non-marketable,Foreign Series,3.011,2009,2,2009,1,3,31,5985.64859,0.0,5985.64859
2009-03-31,Non-marketable,State and Local Government Series,4.09,2009,2,2009,1,3,31,240096.14574525,0.0,240096.14574525
2009-03-31,Non-marketable,United States Savings Securities,2.892,2009,2,2009,1,3,31,193975.11940327,0.0,193975.11940327
2009-03-31,Non-marketable,Government Account Series,4.716,2009,2,2009,1,3,31,119542.96058551,4269139.29115656,4388682.25174207
2009-04-30,Marketable,Treasury Bills,0.573,2009,3,2009,2,4,30,1988380.153,6153.177,1994533.33
2009-04-30,Marketable,Treasury Notes,3.4,2009,3,2009,2,4,30,3204051.1807,400.4097,3204451.5904
2009-04-30,Marketable,Treasury Bonds,6.895,2009,3,2009,2,4,30,618353.0993,2195.1678,620548.2671
2009-04-30,Marketable,Treasury Inflation-Protected Securities (TIPS),2.326,2009,3,2009,2,4,30,529366.50228191,491.33624099,529857.8385229
2009-04-30,Marketable,Federal Financing Bank,4.652,2009,3,2009,2,4,30,0.0,14000.0,14000.0
2009-04-30,Non-marketable,Domestic Series,7.943,2009,3,2009,2,4,30,29995.18,0.0,29995.18
2009-04-30,Non-marketable,Foreign Series,2.409,2009,3,2009,2,4,30,6985.64859,0.0,6985.64859
2009-04-30,Non-marketable,State and Local Government Series,4.062,2009,3,2009,2,4,30,238194.74809802,0.0,238194.74809802
2009-04-30,Non-marketable,United States Savings Securities,2.888,2009,3,2009,2,4,30,193998.1661445,0.0,193998.1661445
2009-04-30,Non-marketable,Government Account Series,4.681,2009,3,2009,2,4,30,119870.80636239,4284034.9717154,4403905.77807779
2009-05-31,Marketable,Treasury Bills,0.515,2009,3,2009,2,5,31,2059386.6833,6014.649,2065401.3323
2009-05-31,Marketable,Treasury Notes,3.337,2009,3,2009,2,5,31,3210871.7888,431.1157,3211302.9045
2009-05-31,Marketable,Treasury Bonds,6.781,2009,3,2009,2,5,31,631734.3399,811.5938,632545.9337
2009-05-31,Marketable,Treasury Inflation-Protected Securities (TIPS),2.326,2009,3,2009,2,5,31,530560.55925631,458.8591044,531019.41836071
2009-05-31,Marketable,Federal Financing Bank,4.652,2009,3,2009,2,5,31,0.0,14000.0,14000.0
2009-05-31,Non-marketable,Domestic Series,7.943,2009,3,2009,2,5,31,29995.18,0.0,29995.18
2009-05-31,Non-marketable,Foreign Series,2.646,2009,3,2009,2,5,31,6485.64859,0.0,6485.64859
2009-05-31,Non-marketable,State and Local Government Series,4.035,2009,3,2009,2,5,31,235523.16385079,0.0,235523.16385079
2009-05-31,Non-marketable,United States Savings Securities,1.851,2009,3,2009,2,5,31,193870.75608592,0.0,193870.75608592
2009-05-31,Non-marketable,Government Account Series,4.699,2009,3,2009,2,5,31,119352.78172274,4280070.36624835,4399423.14797109
2009-06-30,Marketable,Treasury Bills,0.458,2009,3,2009,2,6,30,2000458.0736,6004.792,2006462.8656
2009-06-30,Marketable,Treasury Notes,3.239,2009,3,2009,2,6,30,3417318.5368,421.5787,3417740.1155
2009-06-30,Marketable,Treasury Bonds,6.748,2009,3,2009,2,6,30,642050.3618,1609.9508,643660.3126
2009-06-30,Marketable,Treasury Inflation-Protected Securities (TIPS),2.326,2009,3,2009,2,6,30,531912.84443853,412.85533799,532325.69977652
2009-06-30,Marketable,Federal Financing Bank,4.628,2009,3,2009,2,6,30,0.0,11921.0,11921.0
2009-06-30,Non-marketable,Domestic Series,7.943,2009,3,2009,2,6,30,29995.18,0.0,29995.18
2009-06-30,Non-marketable,Foreign Series,2.922,2009,3,2009,2,6,30,5985.64859,0.0,5985.64859
2009-06-30,Non-marketable,State and Local Government Series,3.978,2009,3,2009,2,6,30,232964.85325987,0.0,232964.85325987
2009-06-30,Non-marketable,United States Savings Securities,1.849,2009,3,2009,2,6,30,193591.55035776,0.0,193591.55035776
2009-06-30,Non-marketable,Government Account Series,4.582,2009,3,2009,2,6,30,119112.4983263,4349500.9083935,4468613.4067198
2009-07-31,Marketable,Treasury Bills,0.4,2009,4,2009,3,7,31,2014175.5363,6308.311,2020483.8473
2009-07-31,Marketable,Treasury Notes,3.18,2009,4,2009,3,7,31,3546950.3271,532.012,3547482.3391
2009-07-31,Marketable,Treasury Bonds,6.706,2009,4,2009,3,7,31,653069.4044,1775.959,654845.3634
2009-07-31,Marketable,Treasury Inflation-Protected Securities (TIPS),2.32,2009,4,2009,3,7,31,547610.62998429,437.63618115,548048.26616544
2009-07-31,Marketable,Federal Financing Bank,4.628,2009,4,2009,3,7,31,0.0,11921.0,11921.0
2009-07-31,Non-marketable,Domestic Series,7.943,2009,4,2009,3,7,31,29995.18,0.0,29995.18
2009-07-31,Non-marketable,Foreign Series,3.258,2009,4,2009,3,7,31,5485.64859,0.0,5485.64859
2009-07-31,Non-marketable,State and Local Government Series,4.007,2009,4,2009,3,7,31,223900.58616376,0.0,223900.58616376
2009-07-31,Non-marketable,United States Savings Securities,1.845,2009,4,2009,3,7,31,193266.85767873,0.0,193266.85767873
2009-07-31,Non-marketable,Government Account Series,4.587,2009,4,2009,3,7,31,119570.44409478,4312210.65355299,4431781.09764777
2009-08-31,Marketable,Treasury Bills,0.372,2009,4,2009,3,8,31,2062264.6421,6229.84,2068494.4821
2009-08-31,Marketable,Treasury Notes,3.095,2009,4,2009,3,8,31,3638048.6974,586.276,3638634.9734
2009-08-31,Marketable,Treasury Bonds,6.612,2009,4,2009,3,8,31,665743.82825,2032.375,667776.20325
2009-08-31,Marketable,Treasury Inflation-Protected Securities (TIPS),2.32,2009,4,2009,3,8,31,551946.60484373,465.97059435,552412.57543808
2009-08-31,Marketable,Federal Financing Bank,4.628,2009,4,2009,3,8,31,0.0,11921.0,11921.0
2009-08-31,Non-marketable,Domestic Series,7.943,2009,4,2009,3,8,31,29995.18,0.0,29995.18
2009-08-31,Non-marketable,Foreign Series,4.235,2009,4,2009,3,8,31,4485.64859,0.0,4485.64859
2009-08-31,Non-marketable,State and Local Government Series,4.025,2009,4,2009,3,8,31,218336.4973195,0.0,218336.4973195
2009-08-31,Non-marketable,United States Savings Securities,1.842,2009,4,2009,3,8,31,192822.17318216,0.0,192822.17318216
2009-08-31,Non-marketable,Government Account Series,4.572,2009,4,2009,3,8,31,118945.3309113,4306997.95218939,4425942.28310069
2009-09-30,Marketable,Treasury Bills,0.347,2009,4,2009,3,9,30,1986173.4469,6334.459,1992507.9059
2009-09-30,Marketable,Treasury Notes,3.043,2009,4,2009,3,9,30,3772964.3659,802.842,3773767.2079
2009-09-30,Marketable,Treasury Bonds,6.568,2009,4,2009,3,9,30,677490.86735,2309.171,679800.03835
2009-09-30,Marketable,Treasury Inflation-Protected Securities (TIPS),2.32,2009,4,2009,3,9,30,551308.42274203,427.81279915,551736.23554118
2009-09-30,Marketable,Federal Financing Bank,4.628,2009,4,2009,3,9,30,0.0,11921.0,11921.0
2009-09-30,Non-marketable,Domestic Series,7.943,2009,4,2009,3,9,30,29995.18,0.0,29995.18
2009-09-30,Non-marketable,Foreign Series,3.784,2009,4,2009,3,9,30,4885.64859,0.0,4885.64859
2009-09-30,Non-marketable,State and Local Government Series,4.007,2009,4,2009,3,9,30,216487.88070344,0.0,216487.88070344
2009-09-30,Non-marketable,United States Savings Securities,1.839,2009,4,2009,3,9,30,192452.46769398,0.0,192452.46769398
2009-09-30,Non-marketable,Government Account Series,4.54,2009,4,2009,3,9,30,118635.55106319,4335679.92228147,4454316.47334466
2009-10-31,Marketable,Treasury Notes,3.021,2010,1,2009,4,10,31,3816792.1487,1431.589,3818223.7377
2009-10-31,Marketable,Treasury Bonds,6.519,2010,1,2009,4,10,31,689020.60265,2867.056,691887.65865
2009-10-31,Marketable,Treasury Inflation-Protected Securities (TIPS),2.286,2010,1,2009,4,10,31,566785.98960782,307.70137631,567093.69098413
2009-10-31,Marketable,Federal Financing Bank,4.628,2010,1,2009,4,10,31,0.0,11921.0,11921.0
2009-10-31,Non-marketable,Domestic Series,7.943,2010,1,2009,4,10,31,29995.18,0.0,29995.18
2009-10-31,Non-marketable,Foreign Series,4.383,2010,1,2009,4,10,31,4385.64859,0.0,4385.64859
2009-10-31,Non-marketable,State and Local Government Series,3.946,2010,1,2009,4,10,31,215785.04204804,0.0,215785.04204804
2009-10-31,Non-marketable,United States Savings Securities,1.834,2010,1,2009,4,10,31,192171.68283367,0.0,192171.68283367
2009-10-31,Non-marketable,Government Account Series,4.527,2010,1,2009,4,10,31,119127.02776738,4382008.18276055,4501135.21052793
2009-10-31,Marketable,Treasury Bills,0.303,2010,1,2009,4,10,31,1852330.9062,6175.809,1858506.7152
2009-11-30,Marketable,Treasury Bills,0.268,2010,1,2009,4,11,30,1844697.6187,5801.805,1850499.4237
2009-11-30,Marketable,Treasury Notes,2.93,2010,1,2009,4,11,30,4038278.0227,1497.874,4039775.8967
2009-11-30,Marketable,Treasury Bonds,6.429,2010,1,2009,4,11,30,701634.04875,3227.823,704861.87175
2009-11-30,Marketable,Treasury Inflation-Protected Securities (TIPS),2.286,2010,1,2009,4,11,30,567284.61695854,229.89916366,567514.5161222
2009-11-30,Marketable,Federal Financing Bank,4.628,2010,1,2009,4,11,30,0.0,11921.0,11921.0
2009-11-30,Non-marketable,Domestic Series,7.943,2010,1,2009,4,11,30,29995.18,0.0,29995.18
2009-11-30,Non-marketable,Foreign Series,3.995,2010,1,2009,4,11,30,4385.64859,0.0,4385.64859
2009-11-30,Non-marketable,State and Local Government Series,3.906,2010,1,2009,4,11,30,212891.08760017,0.0,212891.08760017
2009-11-30,Non-marketable,United States Savings Securities,2.302,2010,1,2009,4,11,30,191799.48784497,0.0,191799.48784497
2009-11-30,Non-marketable,Government Account Series,4.529,2010,1,2009,4,11,30,119918.70984295,4377489.17903069,4497407.88887364
2009-12-31,Marketable,Treasury Bills,0.237,2010,1,2009,4,12,31,1787913.4843,5567.014,1793480.4983
2009-12-31,Marketable,Treasury Notes,2.892,2010,1,2009,4,12,31,4179411.7049,1696.285,4181107.9899
2009-12-31,Marketable,Treasury Bonds,6.395,2010,1,2009,4,12,31,714672.12825,3259.052,717931.18025
2009-12-31,Marketable,Treasury Inflation-Protected Securities (TIPS),2.286,2010,1,2009,4,12,31,567850.57790026,204.73716205,568055.31506231
2009-12-31,Marketable,Federal Financing Bank,4.628,2010,1,2009,4,12,31,0.0,11921.0,11921.0
2009-12-31,Non-marketable,Domestic Series,7.944,2010,1,2009,4,12,31,29995.18,0.0,29995.18
2009-12-31,Non-marketable,Foreign Series,4.008,2010,1,2009,4,12,31,4385.64859,0.0,4385.64859
2009-12-31,Non-marketable,State and Local Government Series,3.799,2010,1,2009,4,12,31,214137.71561585,0.0,214137.71561585
2009-12-31,Non-marketable,United States Savings Securities,2.243,2010,1,2009,4,12,31,191297.80887836,0.0,191297.80887836
2009-12-31,Non-marketable,Government Account Series,4.444,2010,1,2009,4,12,31,119932.30742653,4477200.40698725,4597131.71441378
2010-01-31,Marketable,Treasury Bills,0.238,2010,2,2010,1,1,31,1683757.419,5695.261,1689452.68
2010-01-31,Marketable,Treasury Bonds,6.364,2010,2,2010,1,1,31,727748.65375,3687.089,731435.74275
2010-01-31,Marketable,Treasury Inflation-Protected Securities (TIPS),2.225,2010,2,2010,1,1,31,564070.03995949,201.30156205,564271.34152154
2010-01-31,Marketable,Federal Financing Bank,4.628,2010,2,2010,1,1,31,0.0,11921.24,11921.25
2010-01-31,Non-marketable,Domestic Series,7.944,2010,2,2010,1,1,31,29995.18,0.0,29995.18
2010-01-31,Non-marketable,Foreign Series,2.936,2010,2,2010,1,1,31,5385.64859,0.0,5385.64859
2010-01-31,Non-marketable,State and Local Government Series,3.805,2010,2,2010,1,1,31,207658.46954397,0.0,207658.46954397
2010-01-31,Non-marketable,United States Savings Securities,2.241,2010,2,2010,1,1,31,190900.7061138,0.0,190900.7061138
2010-01-31,Non-marketable,Government Account Series,4.468,2010,2,2010,1,1,31,120791.58101654,4495401.87056112,4616192.54157766
2010-01-31,Marketable,Treasury Notes,2.884,2010,2,2010,1,1,31,4227723.1473,1746.908,4229470.0553
2010-02-28,Marketable,Treasury Bills,0.227,2010,2,2010,1,2,28,1731093.1109,5362.233,1736455.3439
2010-02-28,Marketable,Treasury Notes,2.825,2010,2,2010,1,2,28,4335457.3202,1879.951,4337337.2712
2010-02-28,Marketable,Treasury Bonds,6.325,2010,2,2010,1,2,28,745399.69455,3832.596,749232.29055
2010-02-28,Marketable,Treasury Inflation-Protected Securities (TIPS),2.226,2010,2,2010,1,2,28,571228.4143979,206.53722033,571434.95161823
2010-02-28,Marketable,Federal Financing Bank,4.628,2010,2,2010,1,2,28,0.0,11921.24,11921.25
2010-02-28,Non-marketable,Domestic Series,7.944,2010,2,2010,1,2,28,29995.18,0.0,29995.18
2010-02-28,Non-marketable,Foreign Series,2.948,2010,2,2010,1,2,28,5385.64859,0.0,5385.64859
2010-02-28,Non-marketable,State and Local Government Series,3.79,2010,2,2010,1,2,28,204133.05622258,0.0,204133.05622258
2010-02-28,Non-marketable,United States Savings Securities,2.239,2010,2,2010,1,2,28,190660.84693769,0.0,190660.84693769
2010-02-28,Non-marketable,Government Account Series,4.469,2010,2,2010,1,2,28,122135.18998344,4479701.61248474,4601836.89246818
2010-03-31,Marketable,Treasury Notes,2.782,2010,2,2010,1,3,31,4563765.8065,2291.001,4566056.8075
2010-03-31,Marketable,Treasury Bonds,6.297,2010,2,2010,1,3,31,758780.89615,3605.072,762385.96815
2010-03-31,Marketable,Treasury Inflation-Protected Securities (TIPS),2.226,2010,2,2010,1,3,31,572994.0073631,205.04156123,573199.04892433
